subject,stage,chan,P1_window,N1_window,P2_window,N2_window,MMN1_window,P1_975,P1_1000,P1_1025,N1_975,N1_1000,N1_1025,P2_975,P2_1000,P2_1025,N2_975,N2_1000,N2_1025,MMN1_975,MMN1_975_latency,MMN1_1025,MMN1_1025_latency,P1-N1_975,P1-N1_1000,P1-N1_1025
3,after,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.1593355434661747,3.2900038807456897,0.013385031995641223,2.857044673089118,3.386852962844649,1.036906887001109,3.733796237254204,2.2345007238980643,-0.04450135069437558,-3.5994466175335424,-1.5589507495366792,-3.4411453443525497,-2.2051693248014175,284.0,-2.27771289130264,306.0,0.3022908703770568,-0.09684908209895937,-1.0235218550054677
3,after,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.1393779454529778,2.8794809670052173,1.6482532074440923,2.4612314059581166,2.9105389018428087,1.2243882577965894,3.96183947159926,3.2436929948914712,-0.1747379769602112,-4.698656648342512,-1.6712385365799918,-4.094811682722938,-3.3134841937507664,286.0,-3.6577256140194536,180.0,-0.32185346050513886,-0.03105793483759145,0.4238649496475029
3,after,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.4847787367058123,2.1428485203871515,-1.7980536626173254,2.572692537438092,2.790909870376411,-1.3548774894901672,4.2013063349405035,0.9774022194428756,1.3766864148972455,-2.6011850558225174,-1.0916981908903447,-1.824134071335624,-2.3809515646168884,314.0,-1.253410090699525,248.0,-0.0879138007322795,-0.6480613499892596,-0.4431761731271582
3,after,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",-0.740719685297039,0.9351542217836656,-0.10768371840098652,0.06440967982395478,0.9538954266804314,-0.023232984756788276,1.0987262926984829,1.6949352626345031,-1.7769214260496935,-4.783778279050353,-0.6153358068559991,-3.6761482873174303,-4.491150251133668,288.0,-3.513277317614735,180.0,-0.8051293651209938,-0.018741204896765784,-0.08445073364419825
3,after,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.088646221227922,3.3922603801807485,-0.08558289149340624,2.8359509539166203,3.2773822183592904,0.05305853124688463,4.8723213933504645,2.7886039105377742,0.23536580389209402,-4.743728690912309,-1.082106886970337,-3.717192412119824,-3.7061470106176087,286.0,-2.8783486071605595,312.0,0.25269526731130165,0.11487816182145805,-0.13864142274029087
3,after,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",0.3780472632744167,1.8863356230903672,-0.33746098926920515,0.44238152044937457,1.9944226967129717,-0.9536472397094176,4.009595525140628,1.704482964622762,0.04529268341821067,-4.443992756986347,-0.8935425138263385,-3.6942771370805607,-3.989908658653345,286.0,-3.6209210357526116,398.0,-0.06433425717495789,-0.1080870736226045,0.6161862504402125
3,after,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",2.42728947313715,2.960339694222061,0.1919580357914821,1.9029359568947888,3.0340801420503123,0.3029271564994564,5.084397098085455,2.5895155640135563,0.10918825829833882,-4.922287637479724,-0.931414246169684,-3.1482201677464547,-4.1296084037641325,286.0,-2.570096893521808,306.0,0.5243535162423612,-0.07374044782825129,-0.1109691207079743
3,after,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.1622782245170704,3.187627981286025,-0.8946416124227994,3.222458467118483,3.476361749403764,0.06268340539921123,3.9393524899809953,1.7132877322190263,0.9491660368960784,-3.2540896481281067,-1.4150932428005016,-2.47340703243473,-2.1607209097173583,310.0,-1.4052706750236434,306.0,-0.06018024260141264,-0.2887337681177393,-0.9573250178220106
3,long-term,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.5358747068570535,4.4153367608093514,4.093057538857159,4.0907502825878055,3.516572475099975,-0.2945166885278134,7.458314360687458,7.010786763069931,3.8137304504996927,-2.4118953279670854,-1.999213107271268,-7.787234715848433,-2.21124132275563,390.0,-5.851401105829456,284.0,0.44512442426924803,0.8987642857093765,4.387574227384972
3,long-term,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.416144965626787,6.7106569151529225,5.86575530152645,3.88869060723268,4.9489516687152895,3.0746746694302987,5.613596551416583,6.720824786856957,3.4970534559072415,-4.166446785969687,-2.361839470833416,-5.744387895600599,-3.3641894098662775,398.0,-5.259314984987614,364.0,2.5274543583941065,1.761705246437633,2.7910806320961514
3,long-term,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",5.818139344052925,5.586403989451358,4.250105540792054,3.744936511571437,4.400726555447001,1.2685245152412046,4.76501845244226,5.622012423520057,2.1098426799913126,-2.0856516893171944,-1.312419266558436,-6.061608132574222,-2.7406291312381774,384.0,-5.416696915951441,366.0,2.0732028324814884,1.185677434004357,2.9815810255508497
3,long-term,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.7669632614847215,4.32920316170829,3.3659006500340642,4.286554753826076,4.194123848895181,1.4772914899642795,5.596429852169785,6.9531259657237765,3.055611366698385,-3.934478716513653,-1.5541783227101102,-6.20807180998317,-4.078986597698337,318.0,-4.943929377596207,256.0,0.4804085076586455,0.13507931281310892,1.8886091600697847
3,long-term,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.624439121638609,3.1002811275386075,2.8715704483686064,2.5894193634932043,1.329580360338635,-2.082248950697599,7.51580349702144,6.148485721950463,3.7545035013311097,-1.7734398527236226,-1.810009286961157,-7.469772853033798,-1.71607993761579,394.0,-5.670511049788626,284.0,1.0350197581454048,1.7707007671999726,4.953819399066205
3,long-term,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.422341230979597,6.172648062326914,4.210590868917748,4.119728876138082,4.889494896203717,2.3255459554959024,5.629038299370255,6.208973140774182,3.046713418445375,-4.132472679521978,-2.6952250112039335,-5.941003090964672,-2.59603154495485,398.0,-3.625877378403118,240.0,2.3026123548415143,1.2831531661231974,1.8850449134218459
3,long-term,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.266948249886167,3.1662218198092464,3.321437400072309,2.7473211414126344,2.587913395419408,-0.02712700474327761,8.176520993609541,7.759691436282747,4.382048352927916,-3.687436684942352,-3.0143949858003714,-5.7971801875541376,-2.0487885347044865,324.0,-3.6336890904003485,254.0,1.5196271084735327,0.5783084243898386,3.3485644048155865
3,long-term,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.13293400610694,5.61098091728504,3.6945669830976735,4.4640539398070525,4.913246004815598,1.2007187423726045,7.349765199120162,7.490303341681415,3.493461657035898,-3.3773812690736102,-2.936518480922277,-5.947253035482308,-2.306598041659602,204.0,-3.6973416720047876,250.0,1.668880066299888,0.6977349124694419,2.493848240725069
3,long-term,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",5.964943069036164,6.0257721499854515,4.313584784456192,5.239233674444719,6.1054455179699465,2.8506746678469663,5.917832388317205,7.254008911492356,3.2286515996606195,-3.875086497972003,-1.9061602497955883,-5.961780680369613,-3.593682877166069,322.0,-5.021800527763604,364.0,0.725709394591445,-0.07967336798449498,1.4629101166092258
4,before,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.13282776741634,3.1514020184713245,2.654696493567986,4.414952358203752,2.7593779009502035,2.3634757820685453,2.928556586802774,2.5730313260698034,0.5218131860673156,-1.5098959080940968,-1.3866560865654418,-4.964621803245542,-1.0783891898935862,244.0,-4.243175447456577,250.0,-0.28212459078741237,0.392024117521121,0.29122071149944073
4,before,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",5.271227417158111,2.810470169082736,4.021628404708752,6.009349868850322,2.540175771151071,3.5241491189821783,5.556570238018825,2.050924834898446,2.5350118674801623,-0.2698390423314333,-1.8337903847680712,-2.486385872211448,0.05353369640282035,398.0,-1.7342336283101076,254.0,-0.7381224516922105,0.27029439793166476,0.4974792857265733
4,before,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.475184517127372,2.335855192584665,1.9917777728567896,3.7525914232266673,2.035580720685446,1.8500497345551168,3.510840230811922,2.0240108145921374,1.073200491312676,-1.4857583085371568,-1.5155746501867151,-3.6195302102526505,-1.0166608037903533,244.0,-2.9696835378239856,250.0,-0.2774069060992952,0.3002744718992192,0.1417280383016728
4,before,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.101990209735838,3.2888968869299537,2.291433309384927,4.076577582465962,3.40966564934869,2.2472815278852902,3.491643150343991,1.5744264712281326,-1.0334161275010445,-0.6359800209225611,-1.0555167495316082,-3.5146085171590804,-0.9744976951918994,204.0,-2.503312931494464,348.0,2.0254126272698763,-0.12076876241873613,0.04415178149963683
4,before,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.891545708231937,3.155117979792865,2.5643908666380693,5.1132002231198594,2.3873144443319343,2.477764293615023,3.3818208522501534,2.4256358642563223,-0.12672762820807487,-0.8950033487813455,-1.2348172675247209,-5.332381137434137,-0.37316199599064237,244.0,-4.659207332728716,250.0,-0.22165451488792254,0.7678035354609305,0.08662657302304622
4,before,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.213453296535866,2.11939559203588,1.6478722870340972,4.554786555177794,1.7526787292241677,2.3832876817771065,4.15359227815292,1.8444921428380376,1.8274602038680996,-1.0490876958496376,-1.7829845949090164,-2.6679890067991385,-0.45468646523828327,242.0,-2.0604035171071793,248.0,-0.341333258641928,0.3667168628117121,-0.7354153947430093
4,before,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.73400947709542,2.5075888880338564,2.1391145625100303,4.802993231529304,1.6159727395166288,2.536720867514564,4.094393738007384,2.4331065925893816,-0.8664147738212864,-0.1465537563145563,-1.097197069173287,-3.5798774094810533,-0.21306323197808613,244.0,-3.2645724417832067,252.0,-0.0689837544338836,0.8916161485172276,-0.39760630500453376
4,before,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.528070471037491,2.6792469695593346,2.814500593123252,4.776001400776201,2.252359432235254,2.6639298760213586,3.5730528132623025,2.3964445778267254,-0.06844832280537021,-0.5282831399401631,-1.6652991427998514,-3.5335077053612283,-0.39392224974249923,244.0,-3.0172416530059865,250.0,-0.24793092973870934,0.4268875373240806,0.15057071710189351
4,before,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",5.9401871134419295,3.7302467039668055,3.1970573745759427,5.943944031940429,3.848797966619708,3.499159913066608,4.972993648777799,2.5565447145147684,-0.01101836706735921,-0.19249801945427256,-1.0820734938824823,-2.878252254198916,-0.1058248740323684,398.0,-2.3838026705515754,252.0,-0.003756918498499573,-0.11855126265290261,-0.30210253849066504
4,after,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",5.649367247828923,4.6723827121560815,6.560085672563348,5.4180379984435465,3.9644234619091847,4.356022612905463,3.3265183778619343,1.9557026497081607,3.0259078873520697,-3.9387506669156336,-1.9536905421525257,-4.5899237377919935,-2.035999933778321,260.0,-3.609322733186139,372.0,0.2313292493853769,0.7079592502468968,2.2040630596578854
4,after,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.9371888036507485,5.037543956978963,5.810870101660268,6.3699387883081675,4.433091305352863,3.9082617371404336,4.847819273539848,3.3859994390427186,2.4272696866282164,-2.0395850878348947,-2.484189655617848,-5.514380686045895,-0.48802938566422643,304.0,-5.061134621144247,288.0,0.567250015342581,0.6044526516261,1.9026083645198346
4,after,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.40641293168074,4.320884514333917,4.901846602632333,4.307675546146899,3.8945513649321364,2.8129385613628544,2.091437435727009,2.1702558265570144,1.4431241747300252,-4.014271926824038,-1.8220566023119968,-5.553545411831733,-2.2035023127382187,260.0,-4.583788042687645,306.0,0.09873738553384115,0.4263331494017808,2.088908041269479
4,after,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",8.007632113590791,4.531684204735101,5.042420550909472,4.088306263541993,4.115751262204199,4.687516430206463,4.236700052130735,2.188365386599512,4.445362079135919,-1.1392456098892365,-2.2142902765543293,-2.50006750256541,0.7559638801201954,356.0,-2.9481610492483847,380.0,3.919325850048798,0.41593294253090196,0.3549041207030088
4,after,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",6.655646707176027,4.3423896871886685,6.5742928183260325,5.912928055541352,2.721277954475555,5.450435276013866,3.8845438777202,2.0653646416533427,4.1569081213487795,-1.624944160790733,-2.014503036591728,-3.4903695309588816,-1.58957221441776,352.0,-3.25955802232059,398.0,0.7427186516346751,1.6211117327131133,1.1238575423121668
4,after,Fz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.238643923634481,4.766867176251836,5.338929710365602,1.052574073630495,4.491262282887663,2.6355468430173863,1.1792858127956114,2.942633043874584,0.5932416272764213,-3.9080509490649837,-1.887334733027699,-6.640498976314291,-2.1124978236327254,180.0,-6.261448202826003,308.0,3.1860698500039857,0.2756048933641724,2.703382867348216
4,after,Cz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.603880076988332,4.366415834279502,6.491937489613397,0.9836398718503436,1.9760260537198688,4.512496791560202,-0.16787817205599012,2.1969408420298064,2.8068704653571968,-4.28587079236326,-1.5004584914108168,-3.2886703994138315,-4.217921338991689,354.0,-4.153246181529298,384.0,3.6202402051379887,2.3903897805596337,1.9794406980531951
4,after,FCz,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",3.7633645023053615,4.780648498782289,6.308908196726168,1.3756914147219426,3.318989546552717,4.015366662736786,-0.07027801439532723,2.3615999300018737,2.2549028788714733,-5.1008064563863895,-2.1917626426558714,-4.943036714699656,-3.467160016940231,356.0,-4.4531374611136005,312.0,2.387673087583419,1.4616589522295715,2.2935415339893828
4,after,FC3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",7.471061602581432,5.376483519454498,5.876741602483624,5.386955118489998,4.9732705468237,5.243848940863086,5.270634447900741,2.979219394354477,3.86061538911206,-1.7095332198212707,-2.895463498068603,-4.002539382989158,0.8057192556376239,356.0,-3.7226437074816365,398.0,2.084106484091434,0.403212972630798,0.6328926616205379
4,long-term,FC4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",4.868057356789006,4.538261524244726,3.8257420004339213,4.722573509963395,2.9438959239481117,2.093651229459803,3.774725387081002,0.9962309973525644,0.2614076006514047,-7.5347284612177505,-4.597235457983122,-6.978118433668443,-3.2791448148324362,328.0,-3.9629963336742406,368.0,0.145483846825611,1.5943656002966144,1.7320907709741182
4,long-term,F3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",7.741254181678784,6.842370554197194,4.5928711948174685,5.236449137420847,3.695633270058485,3.1893397807578605,5.2247277700691575,2.2061954857297565,3.7743452271531326,-6.193200081775554,-5.154738607983361,-8.0778342678132,-2.1783077366071772,376.0,-2.9445672256575754,240.0,2.504805044257937,3.146737284138709,1.403531414059608
4,long-term,F4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",5.0254275325100926,4.119766902473093,3.612699583861177,4.002660015386815,1.738292456063519,1.2631319159874332,3.6141345541624914,0.5045849063983919,1.202176784338286,-6.201972846409874,-4.942322388968325,-5.796994009978098,-1.82937520208369,348.0,-3.027046844775357,366.0,1.0227675171232775,2.381474446409574,2.3495676678737434
4,long-term,C3,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",7.723300269738089,5.425241136007947,6.052739901546077,5.889522858601786,4.606013901685213,4.719525457730844,5.063188455719417,2.6266518640280374,1.194990945885992,-5.415811420602796,-3.999908972509884,-5.157566895806156,-2.40868446356864,398.0,-2.9671974946547923,298.0,1.8337774111363032,0.8192272343227343,1.3332144438152325
4,long-term,C4,"range(50, 80)","range(80, 120)","range(150, 180)","range(200, 350)","range(180, 400)",5.371617619249989,3.8858543283284104,4.345942631546505,5.220743793253682,3.325664030578923,2.9828667495827985,3.9919148995395397,1.5227007884426784,1.0000174821335206,-6.558029956331056,-3.7165551478060133,-6.50213328607763,-4.178035343477681,336.0,-4.1976438840785235,302.0,0.15087382599630672,0.5601902977494873,1.3630758819637063
